Timestamp start: 1746893435855
Timestamp end: 1746894436178

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      290.0   138.5    80.4   135.1   149.7   263.3   334.1   374.1   400.7   429.6   464.0   515.7   635.9   907.8  3469.9  94906.4    95085
read      304.1   147.8    80.4   138.9   154.6   273.0   348.5   392.8   422.2   454.4   493.8   552.3   693.7   955.4  3584.8  99978.6   100029
read      265.6   116.0    86.8   128.3   140.5   249.4   311.2   342.5   363.7   386.7   413.9   453.9   536.5   730.0  2006.7  72395.8    72551
read      274.6   127.5    86.8   130.5   143.8   252.6   318.1   353.9   377.4   402.6   433.4   479.8   586.2   811.5  3576.9  84916.4    84629
read      265.5   119.6    86.8   127.9   140.1   248.2   310.9   342.7   364.0   387.4   415.1   455.3   538.1   721.4  2176.5  73995.2    74136
read      561.7   582.7    86.8   185.0   206.5   306.5   412.3   637.0   862.7  1136.3  1395.8  1632.2  2745.5  4681.1  8120.6 130854.8   130756
read      321.0   304.3    86.8   132.7   147.9   267.5   334.2   373.5   402.1   439.7   503.7   671.1  1250.0  2547.7  9810.7  69823.0    69916
read      271.9   157.7    86.8   128.4   141.0   252.4   314.8   346.6   368.3   392.5   422.1   465.8   585.0  1010.3  7708.0  72034.6    72019
read      276.6   238.4    80.4   129.7   143.0   254.9   319.1   352.6   374.7   399.4   429.3   473.7   593.2  1042.9  4095.3  77709.2    78070
read      313.9   203.3    80.4   140.3   156.5   279.3   355.8   399.0   428.3   461.4   503.6   576.4   776.0  1335.8  7606.4  99671.6    99548
read      267.5   104.6    80.4   131.4   144.4   263.9   307.7   329.9   345.0   364.2   388.6   428.1   541.6   922.9  2219.8  36407.6    36393
read      548.8   574.8    80.4   180.7   203.2   305.5   410.3   605.8   807.5  1071.2  1359.5  1602.5  2775.9  4423.2  8979.5 172780.8   172591
read      329.0   550.6    86.8   140.0   153.2   230.3   266.9   291.2   313.0   347.9   444.0   807.1  1816.4  7874.2  9381.6   8318.2     8325
